Year;Anomaly 1991-2020
1951;-1.3862404823303223
1952;-0.7716383934020996
1953;-0.5638189315795898
1954;-0.2512226104736328
1955;-0.7531237602233887
1956;-0.4248957633972168
1957;-0.6398282051086426
1958;-1.6716060638427734
1959;0.4521336555480957
1960;-1.3424983024597168
1961;-2.1580443382263184
1962;-1.6923866271972656
1963;-0.8166823387145996
1964;0.0013446807861328125
1965;-0.5149173736572266
1966;-0.32355594635009766
1967;-1.6747746467590332
1968;-1.1828246116638184
1969;-1.0104560852050781
1970;-0.8496189117431641
1971;-0.9539971351623535
1972;0.006484031677246094
1973;-0.27736473083496094
1974;-0.16862249374389648
1975;-0.8213682174682617
1976;-0.47213125228881836
1977;-1.4346299171447754
1978;-0.3261713981628418
1979;0.48281002044677734
1980;0.3934049606323242
1981;0.47840166091918945
1982;0.19632863998413086
1983;-0.3948335647583008
1984;-1.1291680335998535
1985;0.0841984748840332
1986;0.3404350280761719
1987;0.32635021209716797
1988;-0.11574649810791016
1989;-0.2408137321472168
1990;-0.494356632232666
1991;-0.43398427963256836
1992;-0.6528034210205078
1993;-0.7339215278625488
1994;-0.11500072479248047
1995;-0.5254836082458496
1996;-0.8768124580383301
1997;-0.510493278503418
1998;1.0480308532714844
1999;0.3925461769104004
2000;1.522965431213379
2001;0.10882806777954102
2002;-0.1836557388305664
2003;0.6386852264404297
2004;-0.18784332275390625
2005;-1.2407493591308594
2006;0.6450562477111816
2007;-0.09386634826660156
2008;0.028247833251953125
2009;-0.23106813430786133
2010;-1.1751646995544434
2011;1.378509521484375
2012;0.297548770904541
2013;0.3067946434020996
2014;0.057329654693603516
2015;-0.6223487854003906
2016;1.496957778930664
2017;0.007103443145751953
2018;-0.32035017013549805
2019;0.14970779418945312
2020;-0.17477989196777344
2021;-1.2148098945617676
2022;0.9122738838195801
2023;-0.16234302520751953
2024;0.18536806106567383
2025;0.30724668502807617
2026;-0.6349945068359375
2027;-0.8987493515014648
2028;-0.1586003303527832
2029;0.6565923690795898
2030;1.9003686904907227
2031;1.4861860275268555
2032;0.20791339874267578
2033;0.8095850944519043
2034;1.5622034072875977
2035;-0.29586172103881836
2036;0.9789371490478516
2037;1.5730085372924805
2038;0.7097039222717285
2039;1.681417465209961
2040;0.561279296875
2041;0.5437812805175781
2042;1.7235593795776367
2043;0.6989846229553223
2044;0.714073657989502
2045;0.4497036933898926
2046;0.34994029998779297
2047;0.5956315994262695
2048;0.7713565826416016
2049;1.1482763290405273
2050;2.275238037109375
2051;0.6928672790527344
2052;0.2648024559020996
2053;0.05189943313598633
2054;0.3764185905456543
2055;1.340357780456543
2056;0.34535884857177734
2057;1.3006792068481445
2058;2.0111494064331055
2059;-0.6328229904174805
2060;1.2927265167236328
2061;0.8162994384765625
2062;2.5469675064086914
2063;2.0652236938476562
2064;0.10867738723754883
2065;1.735280990600586
2066;0.21412944793701172
2067;1.1336259841918945
2068;0.2771005630493164
2069;1.2463798522949219
2070;-0.5343551635742188
2071;1.2703542709350586
2072;0.9642267227172852
2073;0.009097576141357422
2074;2.124588966369629
2075;1.275390625
2076;0.9196987152099609
2077;1.327773094177246
2078;1.3190593719482422
2079;0.24362611770629883
2080;0.9478874206542969
2081;0.8764681816101074
2082;0.46271657943725586
2083;0.9691176414489746
2084;0.6065096855163574
2085;0.7972159385681152
2086;1.716268539428711
2087;1.3591327667236328
2088;2.3174610137939453
2089;2.3972511291503906
2090;1.5147838592529297
2091;2.1462020874023438
2092;1.381429672241211
2093;1.7365388870239258
2094;0.8414154052734375
2095;1.210611343383789
2096;2.284208297729492
2097;1.9657783508300781
2098;0.9326815605163574
2099;1.9652090072631836
2100;2.305537223815918
