Year;Anomaly 1991-2020
1971;-1.6503300666809082
1972;-0.9506068229675293
1973;-1.0972628593444824
1974;-2.670719623565674
1975;-1.0172486305236816
1976;-0.9885654449462891
1977;-0.9836349487304688
1978;-0.6558966636657715
1979;-1.046858787536621
1980;-2.1495232582092285
1981;-1.8130817413330078
1982;-0.2461228370666504
1983;-1.4814352989196777
1984;-0.41395998001098633
1985;0.5026674270629883
1986;-0.30481719970703125
1987;-1.150665283203125
1988;-0.38252782821655273
1989;-1.1685876846313477
1990;-0.15351152420043945
1991;-1.1034541130065918
1992;-1.5933303833007812
1993;-1.4539923667907715
1994;-1.2554364204406738
1995;0.38113832473754883
1996;-0.06598091125488281
1997;1.7696642875671387
1998;-1.3251018524169922
1999;0.26258087158203125
2000;0.07222366333007812
2001;-0.6254820823669434
2002;-0.3528556823730469
2003;0.09932804107666016
2004;-1.3156094551086426
2005;-0.8795685768127441
2006;0.37344980239868164
2007;-0.4293384552001953
2008;-0.17029809951782227
2009;0.6257143020629883
2010;0.09189796447753906
2011;0.32010793685913086
2012;-0.07250499725341797
2013;1.5641474723815918
2014;1.2989745140075684
2015;-0.39652442932128906
2016;0.34427881240844727
2017;0.42150354385375977
2018;0.916628360748291
2019;1.251676082611084
2020;1.246161937713623
2021;0.3534550666809082
2022;0.36948585510253906
2023;1.1589503288269043
2024;2.109921932220459
2025;0.8874020576477051
2026;1.3080449104309082
2027;0.4372415542602539
2028;1.8247017860412598
2029;1.2143588066101074
2030;1.0971684455871582
2031;2.071603298187256
2032;0.717041015625
2033;2.026726245880127
2034;1.33884859085083
2035;1.900397777557373
2036;0.3870096206665039
2037;1.2889609336853027
2038;0.16808462142944336
2039;1.0954070091247559
2040;1.54555082321167
2041;0.42055177688598633
2042;-0.4102945327758789
2043;0.6423511505126953
2044;0.5761990547180176
2045;1.6744427680969238
2046;0.7873482704162598
2047;1.4723801612854004
2048;1.042238712310791
2049;0.5488405227661133
2050;1.220954418182373
2051;1.4850497245788574
2052;1.476311206817627
2053;2.0721144676208496
2054;2.4272589683532715
2055;1.7408185005187988
2056;1.3734545707702637
2057;2.270246982574463
2058;1.2407336235046387
2059;1.1861205101013184
2060;1.3912549018859863
2061;0.5788803100585938
2062;0.8202729225158691
2063;1.9261412620544434
2064;0.6177325248718262
2065;2.1237568855285645
2066;0.7313308715820312
2067;1.798123836517334
2068;1.1859803199768066
2069;1.17503023147583
2070;0.8882651329040527
2071;0.6105461120605469
2072;0.8824172019958496
2073;1.2620501518249512
2074;1.397935390472412
2075;0.8485703468322754
2076;0.8383746147155762
2077;2.383751392364502
2078;1.7679238319396973
2079;1.3185296058654785
2080;0.6226449012756348
2081;2.3745617866516113
2082;3.343468189239502
2083;1.651716709136963
2084;1.0863862037658691
2085;0.7803330421447754
2086;0.7318935394287109
2087;2.125847339630127
2088;1.8912968635559082
2089;0.5750927925109863
2090;1.2201342582702637
2091;0.2835049629211426
2092;1.4772696495056152
2093;1.2785954475402832
2094;1.25569486618042
2095;2.074902057647705
2096;1.361717700958252
2097;0.16334295272827148
2098;1.2251935005187988
2099;1.4459528923034668
