Year;Anomaly 1991-2020
1951;-1.161048412322998
1952;-1.3872380256652832
1953;-1.8037123680114746
1954;-0.6723713874816895
1955;-0.7400054931640625
1956;-1.4711546897888184
1957;-1.7707242965698242
1958;-0.6305327415466309
1959;-1.9517040252685547
1960;-0.6575093269348145
1961;-0.572148323059082
1962;-0.9100551605224609
1963;0.13856267929077148
1964;-0.7155637741088867
1965;-0.16588640213012695
1966;-1.6723594665527344
1967;0.1031332015991211
1968;-0.45296621322631836
1969;-1.2035231590270996
1970;-1.1620845794677734
1971;-0.21443748474121094
1972;-0.47789812088012695
1973;-0.5689845085144043
1974;-0.2945976257324219
1975;-0.8520088195800781
1976;-0.4823174476623535
1977;-0.9724941253662109
1978;-0.10346412658691406
1979;-1.2511296272277832
1980;-0.27775001525878906
1981;-0.3089108467102051
1982;-0.6175832748413086
1983;-1.4375782012939453
1984;-0.9891700744628906
1985;0.28116893768310547
1986;-0.6354484558105469
1987;-1.758765697479248
1988;-0.9855351448059082
1989;-0.2884187698364258
1990;-0.8030328750610352
1991;-1.010457992553711
1992;-0.17482471466064453
1993;-0.23283672332763672
1994;-0.9080324172973633
1995;-0.6467728614807129
1996;-0.5583257675170898
1997;-0.39768362045288086
1998;-0.008740901947021484
1999;0.05988883972167969
2000;-1.0065250396728516
2001;0.1724715232849121
2002;0.5335850715637207
2003;-0.669517993927002
2004;0.4951343536376953
2005;0.9152050018310547
2006;0.4621896743774414
2007;0.620905876159668
2008;-0.15204954147338867
2009;-0.04469776153564453
2010;0.4304170608520508
2011;0.26668739318847656
2012;0.1380772590637207
2013;-0.047527313232421875
2014;-0.35621070861816406
2015;-0.40626955032348633
2016;0.39524078369140625
2017;0.680875301361084
2018;0.9142971038818359
2019;-0.14789772033691406
2020;0.6833853721618652
2021;-0.030687332153320312
2022;0.03865242004394531
2023;-1.104959487915039
2024;0.7836461067199707
2025;2.016690731048584
2026;0.06155109405517578
2027;0.852470874786377
2028;-0.41976070404052734
2029;-1.273681640625
2030;0.40649938583374023
2031;0.05728292465209961
2032;0.8026881217956543
2033;0.5806431770324707
2034;1.2440810203552246
2035;0.7590541839599609
2036;0.7469263076782227
2037;1.1296677589416504
2038;1.0654749870300293
2039;1.7129263877868652
2040;0.3738079071044922
2041;1.8002886772155762
2042;0.8052253723144531
2043;0.7510943412780762
2044;0.5570526123046875
2045;1.0953173637390137
2046;1.5666985511779785
2047;-0.3953118324279785
2048;0.8483109474182129
2049;0.9505109786987305
2050;2.262524127960205
2051;2.0430941581726074
2052;2.1391921043395996
2053;1.2246861457824707
2054;0.5619215965270996
2055;1.3807806968688965
2056;2.779782772064209
2057;1.7876601219177246
2058;1.6121411323547363
2059;1.1018004417419434
2060;1.3420929908752441
2061;2.00382661819458
2062;1.3331084251403809
2063;2.4143242835998535
2064;0.3436160087585449
2065;0.8640422821044922
2066;2.7759194374084473
2067;2.4362244606018066
2068;1.7516140937805176
2069;3.3822731971740723
2070;1.9382967948913574
2071;1.1046853065490723
2072;1.8548779487609863
2073;1.2865958213806152
2074;2.2145276069641113
2075;1.8780322074890137
2076;3.383838176727295
2077;1.7767739295959473
2078;2.3232665061950684
2079;1.5205302238464355
2080;3.0677237510681152
2081;3.0971970558166504
2082;3.03395414352417
2083;2.7339015007019043
2084;3.57442045211792
2085;3.1641573905944824
2086;3.945009708404541
2087;3.551379680633545
2088;3.5306296348571777
2089;4.228469371795654
2090;2.9398550987243652
2091;3.988111972808838
2092;3.2435526847839355
2093;3.0264363288879395
2094;3.9886326789855957
2095;2.81547212600708
2096;2.6812920570373535
2097;3.5682778358459473
2098;4.014652729034424
2099;3.809110164642334
2100;4.382646083831787
