Year;Anomaly 1991-2020
1951;-0.6557497978210449
1952;-1.050001621246338
1953;-0.2967524528503418
1954;-2.0537185668945312
1955;-2.2068729400634766
1956;-1.425802230834961
1957;-1.6380658149719238
1958;-1.7212028503417969
1959;-1.25543212890625
1960;-0.5811505317687988
1961;-0.9709610939025879
1962;-1.357374668121338
1963;0.07590866088867188
1964;-1.3596248626708984
1965;-1.1120944023132324
1966;-0.6937284469604492
1967;-1.0531177520751953
1968;-1.4395198822021484
1969;-1.3445043563842773
1970;-1.5311551094055176
1971;-0.6208329200744629
1972;-0.7079291343688965
1973;-0.7839694023132324
1974;-1.7156753540039062
1975;-0.41563892364501953
1976;-1.7452077865600586
1977;-1.27665376663208
1978;-0.19048023223876953
1979;-0.9408516883850098
1980;-2.0039749145507812
1981;-0.6473870277404785
1982;-0.9508309364318848
1983;-0.8687624931335449
1984;-1.2371196746826172
1985;0.415860652923584
1986;-0.9162082672119141
1987;-0.9820938110351562
1988;-0.6673803329467773
1989;-1.2004904747009277
1990;0.1398482322692871
1991;-0.3612484931945801
1992;-1.0335259437561035
1993;-0.9542226791381836
1994;-0.9757351875305176
1995;0.006274700164794922
1996;-0.43398332595825195
1997;1.2926230430603027
1998;-0.4554023742675781
1999;0.2343144416809082
2000;-0.2968568801879883
2001;-0.48180150985717773
2002;-0.09974336624145508
2003;-0.17710256576538086
2004;-1.215735912322998
2005;-0.38399696350097656
2006;0.5552210807800293
2007;0.4833059310913086
2008;-0.32074546813964844
2009;0.04271364212036133
2010;-0.7141222953796387
2011;1.178637981414795
2012;-0.599456787109375
2013;-0.2448897361755371
2014;-0.08094644546508789
2015;0.1126718521118164
2016;1.683657169342041
2017;0.5016303062438965
2018;1.3940014839172363
2019;-0.04192066192626953
2020;1.386401653289795
2021;1.026547908782959
2022;0.43364524841308594
2023;-0.19368934631347656
2024;0.8182206153869629
2025;0.8316159248352051
2026;2.3484416007995605
2027;1.0578093528747559
2028;1.0416274070739746
2029;1.5001235008239746
2030;0.8750395774841309
2031;0.5844998359680176
2032;0.15050363540649414
2033;0.6181497573852539
2034;1.1931424140930176
2035;1.0703034400939941
2036;1.5684971809387207
2037;1.0235705375671387
2038;2.025794506072998
2039;0.8912320137023926
2040;1.2590069770812988
2041;1.8833966255187988
2042;2.409611225128174
2043;0.9250435829162598
2044;0.4175710678100586
2045;2.409782886505127
2046;1.8552203178405762
2047;1.336967945098877
2048;2.3784451484680176
2049;2.3640389442443848
2050;1.293013095855713
2051;2.8834290504455566
2052;2.5631327629089355
2053;1.5957798957824707
2054;1.7334675788879395
2055;2.2888808250427246
2056;2.0715041160583496
2057;1.7320857048034668
2058;0.7501435279846191
2059;1.122779369354248
2060;2.241820812225342
2061;2.8874964714050293
2062;3.510364055633545
2063;3.3252673149108887
2064;1.9559082984924316
2065;2.244957447052002
2066;2.1971936225891113
2067;3.8173584938049316
2068;2.0356345176696777
2069;2.2623543739318848
2070;3.008695125579834
2071;2.510221004486084
2072;3.6025214195251465
2073;2.037169933319092
2074;2.425689220428467
2075;2.6630778312683105
2076;1.1534323692321777
2077;1.9634861946105957
2078;3.1775498390197754
2079;1.5367169380187988
2080;2.8828539848327637
2081;2.335994243621826
2082;1.89290189743042
2083;2.959502696990967
2084;2.3582844734191895
2085;1.4647364616394043
2086;2.617541790008545
2087;2.753091335296631
2088;2.717838764190674
2089;1.6242070198059082
2090;2.8205361366271973
2091;3.5331759452819824
2092;2.064065456390381
2093;3.152564525604248
2094;2.8989481925964355
2095;1.6456351280212402
2096;2.411607265472412
2097;3.040292263031006
2098;3.5565943717956543
2099;3.0465636253356934
