Year;Anomaly 2001-2020
1971;-1.1741747856140137
1972;-0.40856122970581055
1973;-0.2737126350402832
1974;-0.4120192527770996
1975;-1.930643081665039
1976;-0.8375482559204102
1977;-1.5418448448181152
1978;-1.3436217308044434
1979;-0.2685112953186035
1980;0.46599483489990234
1981;-0.2007007598876953
1982;0.17864704132080078
1983;-0.5306892395019531
1984;-1.683774471282959
1985;-0.6275439262390137
1986;-0.04880523681640625
1987;-0.3248124122619629
1988;-0.46793222427368164
1989;-0.20659828186035156
1990;-0.5118274688720703
1991;-0.5234007835388184
1992;-0.9090957641601562
1993;-0.4962329864501953
1994;-0.13858318328857422
1995;-0.37392330169677734
1996;-0.9068117141723633
1997;-1.0360174179077148
1998;0.3132963180541992
1999;0.14553213119506836
2000;1.1209626197814941
2001;0.6395015716552734
2002;-0.39891815185546875
2003;0.6640453338623047
2004;0.26283788681030273
2005;-1.7861557006835938
2006;1.0127196311950684
2007;0.24634885787963867
2008;-0.04254436492919922
2009;-0.41699838638305664
2010;-1.617750644683838
2011;0.8781294822692871
2012;0.6229653358459473
2013;-0.12074422836303711
2014;-0.02215576171875
2015;-1.0504961013793945
2016;0.8448715209960938
2017;0.01589679718017578
2018;-0.09222173690795898
2019;0.36812353134155273
2020;-0.0074481964111328125
2021;-0.1509418487548828
2022;1.4123587608337402
2023;-0.43439531326293945
2024;0.1506800651550293
2025;1.0007014274597168
2026;-0.5475387573242188
2027;-0.9714846611022949
2028;-1.1523070335388184
2029;1.2475552558898926
2030;1.9636340141296387
2031;0.990419864654541
2032;-0.057384490966796875
2033;1.2138190269470215
2034;1.7623400688171387
2035;-0.06649208068847656
2036;1.9403738975524902
2037;1.7961516380310059
2038;0.31315183639526367
2039;2.028913974761963
2040;1.5717949867248535
2041;0.7737240791320801
2042;1.5224213600158691
2043;1.0138182640075684
2044;0.25226259231567383
2045;0.5293402671813965
2046;0.6027646064758301
2047;1.248791217803955
2048;1.0348148345947266
2049;-0.1311178207397461
2050;2.5744919776916504
2051;0.1788792610168457
2052;0.534121036529541
2053;0.7739834785461426
2054;0.8499603271484375
2055;1.868669033050537
2056;0.5478835105895996
2057;0.9554061889648438
2058;1.5899014472961426
2059;-1.2889084815979004
2060;1.2282767295837402
2061;1.4116053581237793
2062;1.323091983795166
2063;2.6208109855651855
2064;1.1955599784851074
2065;1.4968361854553223
2066;0.6728372573852539
2067;2.089672565460205
2068;1.2632489204406738
2069;1.504866123199463
2070;0.1987895965576172
2071;1.2056212425231934
2072;0.8515987396240234
2073;-0.19403839111328125
2074;2.7351527214050293
2075;1.7397007942199707
2076;0.7701621055603027
2077;1.9292693138122559
2078;1.5626893043518066
2079;0.29175424575805664
2080;1.2097220420837402
2081;1.1318793296813965
2082;0.6973662376403809
2083;1.1101441383361816
2084;1.5555977821350098
2085;1.0233855247497559
2086;2.3798794746398926
2087;1.20405912399292
2088;1.4797825813293457
2089;2.6730904579162598
2090;2.2194972038269043
2091;2.4476161003112793
2092;1.9103589057922363
2093;2.2351231575012207
2094;1.183122158050537
2095;1.0127182006835938
2096;3.0097718238830566
2097;1.660489559173584
2098;0.92340087890625
2099;1.4565691947937012
2100;2.2624802589416504
