Year;Anomaly 2001-2020
1971;-0.5402054786682129
1972;0.6259589195251465
1973;1.4026150703430176
1974;-0.13918590545654297
1975;-0.41570091247558594
1976;-1.3611478805541992
1977;-0.5830698013305664
1978;-1.3896970748901367
1979;-1.270777702331543
1980;-1.3448338508605957
1981;-1.114354133605957
1982;0.5415749549865723
1983;-0.47786378860473633
1984;-1.1250581741333008
1985;-1.021078109741211
1986;-0.5115780830383301
1987;-0.1587810516357422
1988;0.7925863265991211
1989;-1.0094780921936035
1990;-0.07134628295898438
1991;1.1431961059570312
1992;-0.03599977493286133
1993;0.6651420593261719
1994;-0.1025857925415039
1995;-2.3327603340148926
1996;-0.712578296661377
1997;0.12040138244628906
1998;-1.1279335021972656
1999;-0.34023094177246094
2000;0.3752899169921875
2001;0.4877810478210449
2002;-0.31824731826782227
2003;-0.5802426338195801
2004;-0.5535106658935547
2005;0.7745800018310547
2006;-0.6312088966369629
2007;-1.232372760772705
2008;-0.822969913482666
2009;0.16091108322143555
2010;-0.24916362762451172
2011;-0.754371166229248
2012;0.6396021842956543
2013;0.6245841979980469
2014;0.31171226501464844
2015;1.6525979042053223
2016;-0.03519725799560547
2017;-0.6524653434753418
2018;-0.5649771690368652
2019;1.5739703178405762
2020;0.1689748764038086
2021;-0.7549667358398438
2022;1.09590482711792
2023;0.34623146057128906
2024;0.48949241638183594
2025;-0.7593655586242676
2026;0.7511587142944336
2027;-0.30413818359375
2028;1.5650858879089355
2029;0.7673516273498535
2030;0.41611480712890625
2031;0.4618368148803711
2032;0.601778507232666
2033;1.5043206214904785
2034;-0.1981196403503418
2035;0.7285356521606445
2036;0.574744701385498
2037;1.841322422027588
2038;0.9594125747680664
2039;1.5690951347351074
2040;2.7656331062316895
2041;1.0818414688110352
2042;0.6579999923706055
2043;0.4457826614379883
2044;1.0971770286560059
2045;0.34109020233154297
2046;1.5210366249084473
2047;1.7981476783752441
2048;1.1071786880493164
2049;1.627209186553955
2050;1.450676441192627
2051;0.653019905090332
2052;2.3724608421325684
2053;1.0636906623840332
2054;1.8989672660827637
2055;2.3657565116882324
2056;2.3893208503723145
2057;2.237576961517334
2058;2.294887065887451
2059;2.011843204498291
2060;1.9196791648864746
2061;1.8028960227966309
2062;2.878777027130127
2063;3.117384433746338
2064;3.18125581741333
2065;2.6113524436950684
2066;2.2752318382263184
2067;2.3174996376037598
2068;3.3843607902526855
2069;2.933624744415283
2070;2.4199652671813965
2071;2.5878777503967285
2072;1.8584351539611816
2073;2.3359274864196777
2074;3.679415225982666
2075;4.077335834503174
2076;2.507175922393799
2077;3.86191987991333
2078;3.9835867881774902
2079;3.7845044136047363
2080;3.181396961212158
2081;2.9325642585754395
2082;3.7050271034240723
2083;3.047179698944092
2084;3.273838520050049
2085;3.384939670562744
2086;4.034501552581787
2087;3.3007540702819824
2088;3.8293604850769043
2089;4.5097527503967285
2090;2.992575168609619
2091;4.087697505950928
2092;4.231281757354736
2093;6.06897497177124
2094;4.156236171722412
2095;4.780975818634033
2096;3.955566883087158
2097;4.530843257904053
2098;3.4291787147521973
2099;4.906117916107178
2100;4.44659948348999
