Year;Anomaly 2001-2020
1951;-1.4052634239196777
1952;-1.631453037261963
1953;-2.0479273796081543
1954;-0.9165863990783691
1955;-0.9842205047607422
1956;-1.715369701385498
1957;-2.014939308166504
1958;-0.8747477531433105
1959;-2.1959190368652344
1960;-0.9017243385314941
1961;-0.8163633346557617
1962;-1.1542701721191406
1963;-0.1056523323059082
1964;-0.9597787857055664
1965;-0.41010141372680664
1966;-1.916574478149414
1967;-0.1410818099975586
1968;-0.697181224822998
1969;-1.4477381706237793
1970;-1.4062995910644531
1971;-0.4586524963378906
1972;-0.7221131324768066
1973;-0.813199520111084
1974;-0.5388126373291016
1975;-1.0962238311767578
1976;-0.7265324592590332
1977;-1.2167091369628906
1978;-0.34767913818359375
1979;-1.495344638824463
1980;-0.5219650268554688
1981;-0.5531258583068848
1982;-0.8617982864379883
1983;-1.681793212890625
1984;-1.2333850860595703
1985;0.03695392608642578
1986;-0.8796634674072266
1987;-2.0029807090759277
1988;-1.229750156402588
1989;-0.5326337814331055
1990;-1.0472478866577148
1991;-1.2546730041503906
1992;-0.4190397262573242
1993;-0.4770517349243164
1994;-1.152247428894043
1995;-0.8909878730773926
1996;-0.8025407791137695
1997;-0.6418986320495605
1998;-0.25295591354370117
1999;-0.184326171875
2000;-1.2507400512695312
2001;-0.07174348831176758
2002;0.289370059967041
2003;-0.9137330055236816
2004;0.2509193420410156
2005;0.670989990234375
2006;0.21797466278076172
2007;0.3766908645629883
2008;-0.39626455307006836
2009;-0.2889127731323242
2010;0.1862020492553711
2011;0.022472381591796875
2012;-0.10613775253295898
2013;-0.29174232482910156
2014;-0.6004257202148438
2015;-0.650484561920166
2016;0.15102577209472656
2017;0.4366602897644043
2018;0.6700820922851562
2019;-0.39211273193359375
2020;0.43917036056518555
2021;-0.27490234375
2022;-0.20556259155273438
2023;-1.3491744995117188
2024;0.539431095123291
2025;1.7724757194519043
2026;-0.1826639175415039
2027;0.6082558631896973
2028;-0.663975715637207
2029;-1.5178966522216797
2030;0.16228437423706055
2031;-0.18693208694458008
2032;0.5584731101989746
2033;0.336428165435791
2034;0.9998660087585449
2035;0.5148391723632812
2036;0.502711296081543
2037;0.8854527473449707
2038;0.8212599754333496
2039;1.4687113761901855
2040;0.1295928955078125
2041;1.5560736656188965
2042;0.5610103607177734
2043;0.5068793296813965
2044;0.3128376007080078
2045;0.851102352142334
2046;1.3224835395812988
2047;-0.6395268440246582
2048;0.6040959358215332
2049;0.7062959671020508
2050;2.0183091163635254
2051;1.7988791465759277
2052;1.89497709274292
2053;0.980471134185791
2054;0.3177065849304199
2055;1.1365656852722168
2056;2.5355677604675293
2057;1.543445110321045
2058;1.3679261207580566
2059;0.8575854301452637
2060;1.0978779792785645
2061;1.7596116065979004
2062;1.0888934135437012
2063;2.170109272003174
2064;0.09940099716186523
2065;0.6198272705078125
2066;2.5317044258117676
2067;2.192009449005127
2068;1.507399082183838
2069;3.1380581855773926
2070;1.6940817832946777
2071;0.8604702949523926
2072;1.6106629371643066
2073;1.0423808097839355
2074;1.9703125953674316
2075;1.633817195892334
2076;3.1396231651306152
2077;1.5325589179992676
2078;2.0790514945983887
2079;1.2763152122497559
2080;2.8235087394714355
2081;2.8529820442199707
2082;2.7897391319274902
2083;2.4896864891052246
2084;3.3302054405212402
2085;2.9199423789978027
2086;3.7007946968078613
2087;3.3071646690368652
2088;3.286414623260498
2089;3.9842543601989746
2090;2.6956400871276855
2091;3.743896961212158
2092;2.999337673187256
2093;2.7822213172912598
2094;3.744417667388916
2095;2.5712571144104004
2096;2.437077045440674
2097;3.3240628242492676
2098;3.770437717437744
2099;3.5648951530456543
2100;4.138431072235107
