Year;Anomaly 2001-2020
1951;-0.6886534690856934
1952;-1.6647109985351562
1953;-2.4531631469726562
1954;-1.4789862632751465
1955;-1.1004557609558105
1956;-1.1538047790527344
1957;-1.108232021331787
1958;-1.081052303314209
1959;-1.8573689460754395
1960;-1.279787540435791
1961;-0.745058536529541
1962;-0.8061327934265137
1963;0.7911996841430664
1964;-1.1888351440429688
1965;-0.029596805572509766
1966;-1.2136549949645996
1967;0.11126089096069336
1968;-0.4365658760070801
1969;-1.3075976371765137
1970;-1.5705909729003906
1971;-0.7832551002502441
1972;-0.41806459426879883
1973;-0.8150472640991211
1974;-0.050382137298583984
1975;-0.6325564384460449
1976;-0.6470174789428711
1977;-0.8439950942993164
1978;-0.451446533203125
1979;-1.1655182838439941
1980;0.19838333129882812
1981;0.03331470489501953
1982;-0.6838884353637695
1983;-1.2925639152526855
1984;0.05808401107788086
1985;0.3101634979248047
1986;-1.1052322387695312
1987;-1.8353500366210938
1988;-0.9056291580200195
1989;-0.3344235420227051
1990;-1.214902400970459
1991;-1.2086296081542969
1992;-0.014592170715332031
1993;-0.6031389236450195
1994;-1.1836795806884766
1995;-0.31047773361206055
1996;-1.312211513519287
1997;0.21748876571655273
1998;-0.4617486000061035
1999;0.06027984619140625
2000;-0.873077392578125
2001;-0.060886383056640625
2002;0.019152164459228516
2003;-0.7208833694458008
2004;0.44217920303344727
2005;0.8389091491699219
2006;0.5392322540283203
2007;-0.632683277130127
2008;0.9405975341796875
2009;-0.34377288818359375
2010;0.633608341217041
2011;-0.9894890785217285
2012;-1.3380889892578125
2013;-0.015645503997802734
2014;-0.27154111862182617
2015;-1.1346092224121094
2016;0.2753758430480957
2017;0.34776878356933594
2018;0.9818177223205566
2019;0.5182733535766602
2020;-0.029308319091796875
2021;0.08568763732910156
2022;-1.3069157600402832
2023;0.11075305938720703
2024;-0.2639350891113281
2025;-0.470700740814209
2026;0.048209190368652344
2027;0.4072866439819336
2028;0.4814796447753906
2029;-0.2430567741394043
2030;0.5041542053222656
2031;0.8405318260192871
2032;-0.3374347686767578
2033;1.5725913047790527
2034;0.16745424270629883
2035;0.6171679496765137
2036;-0.4652833938598633
2037;-0.06376838684082031
2038;1.0910258293151855
2039;-0.5482721328735352
2040;0.9911761283874512
2041;1.3744111061096191
2042;1.19205904006958
2043;0.02694559097290039
2044;1.3122000694274902
2045;0.9038524627685547
2046;0.5680203437805176
2047;0.42109155654907227
2048;0.8394994735717773
2049;0.02571392059326172
2050;0.49178028106689453
2051;0.9750986099243164
2052;1.0444445610046387
2053;-0.6904435157775879
2054;-1.3512754440307617
2055;1.6985726356506348
2056;1.5775465965270996
2057;0.11898040771484375
2058;1.4939608573913574
2059;0.4978203773498535
2060;0.4282712936401367
2061;1.0538325309753418
2062;1.8935046195983887
2063;0.1642465591430664
2064;0.13427495956420898
2065;0.1497039794921875
2066;0.10973262786865234
2067;1.07490873336792
2068;0.7665910720825195
2069;1.2690644264221191
2070;0.27532482147216797
2071;1.8586506843566895
2072;0.04759931564331055
2073;0.05285835266113281
2074;-1.0052552223205566
2075;0.5738611221313477
2076;-0.22728872299194336
2077;0.8344521522521973
2078;1.3021512031555176
2079;1.3838248252868652
2080;1.55208158493042
2081;-1.0679140090942383
2082;0.9890046119689941
2083;-0.2812356948852539
2084;1.103980541229248
2085;0.0920248031616211
2086;0.24574899673461914
2087;0.22149896621704102
2088;0.9291081428527832
2089;0.8258252143859863
2090;-0.5699515342712402
2091;1.0213017463684082
2092;0.8991603851318359
2093;1.1809945106506348
2094;0.8884363174438477
2095;0.4326019287109375
2096;0.4994959831237793
2097;0.004805088043212891
2098;0.7232704162597656
2099;-0.33303070068359375
2100;0.8361425399780273
