Year;Anomaly 1991-2020
1971;-1.9072637557983398
1972;0.45039987564086914
1973;0.26091957092285156
1974;-1.0883407592773438
1975;-0.4534454345703125
1976;-1.6838865280151367
1977;-1.3737597465515137
1978;-1.2122149467468262
1979;-2.871034622192383
1980;-1.4691038131713867
1981;0.10011911392211914
1982;-0.9367594718933105
1983;-0.0806283950805664
1984;-0.5557303428649902
1985;-0.34972381591796875
1986;-1.923421859741211
1987;-1.0350289344787598
1988;0.18828248977661133
1989;-1.513923168182373
1990;-1.135122299194336
1991;-0.5671358108520508
1992;-1.0110750198364258
1993;-2.4715723991394043
1994;0.7372808456420898
1995;-1.1699886322021484
1996;0.14310646057128906
1997;-1.9908151626586914
1998;-0.557769775390625
1999;0.283660888671875
2000;1.063929557800293
2001;-0.22359800338745117
2002;-0.08763885498046875
2003;-1.28147554397583
2004;0.6238608360290527
2005;0.3979954719543457
2006;-0.24198055267333984
2007;-0.7192316055297852
2008;1.1373634338378906
2009;-0.23849868774414062
2010;1.2897958755493164
2011;0.6908526420593262
2012;0.4982881546020508
2013;-0.397613525390625
2014;-0.06317949295043945
2015;0.5744624137878418
2016;0.7482872009277344
2017;0.6238436698913574
2018;0.5163354873657227
2019;0.558924674987793
2020;1.1335525512695312
2021;0.7933826446533203
2022;0.2217240333557129
2023;0.6012225151062012
2024;1.0077800750732422
2025;0.995762825012207
2026;-0.10625743865966797
2027;0.029662132263183594
2028;1.0244054794311523
2029;0.7575883865356445
2030;0.2737131118774414
2031;0.10380315780639648
2032;1.727020263671875
2033;0.7467899322509766
2034;1.5507030487060547
2035;0.7550239562988281
2036;0.12328481674194336
2037;0.7688050270080566
2038;1.1597766876220703
2039;0.19034671783447266
2040;1.162149429321289
2041;1.8861894607543945
2042;0.860386848449707
2043;1.3985309600830078
2044;2.6050987243652344
2045;1.1128435134887695
2046;2.2702646255493164
2047;-0.05754566192626953
2048;0.9838838577270508
2049;1.6942224502563477
2050;2.442458152770996
2051;3.464524269104004
2052;2.653413772583008
2053;1.2470378875732422
2054;1.810922622680664
2055;2.6156835556030273
2056;2.387420654296875
2057;4.196894645690918
2058;2.8975706100463867
2059;2.700192451477051
2060;2.618745803833008
2061;2.128223419189453
2062;3.086827278137207
2063;2.132533073425293
2064;2.96634578704834
2065;3.025705337524414
2066;3.1397533416748047
2067;3.008707046508789
2068;4.567131042480469
2069;2.9929323196411133
2070;3.088953971862793
2071;3.23166561126709
2072;3.1976499557495117
2073;4.010501861572266
2074;3.793084144592285
2075;3.0069580078125
2076;3.7700300216674805
2077;5.428754806518555
2078;3.3708038330078125
2079;3.880537986755371
2080;5.089103698730469
2081;4.316129684448242
2082;3.696413993835449
2083;4.624817848205566
2084;3.4858884811401367
2085;5.002936363220215
2086;5.0170488357543945
2087;4.525879859924316
2088;3.381402015686035
2089;5.585910797119141
2090;4.197116851806641
2091;4.926133155822754
2092;3.6737232208251953
2093;4.320085525512695
2094;3.7916440963745117
2095;4.369114875793457
2096;4.498597145080566
2097;5.842850685119629
2098;5.9727783203125
2099;4.587757110595703
2100;4.9182538986206055
