Year;Precipitation sum
1951;1000.3862915039062
1952;1187.5869140625
1953;1055.75146484375
1954;1214.3555908203125
1955;1090.247314453125
1956;1145.5467529296875
1957;1058.3970947265625
1958;1130.36962890625
1959;1294.17236328125
1960;1016.8616333007812
1961;1074.905029296875
1962;888.069580078125
1963;1142.74609375
1964;1136.826416015625
1965;1117.6461181640625
1966;1278.80029296875
1967;914.6984252929688
1968;1137.81201171875
1969;1058.9383544921875
1970;1026.8193359375
1971;990.6932983398438
1972;974.29541015625
1973;1235.2144775390625
1974;1276.283203125
1975;1135.8798828125
1976;939.450927734375
1977;1148.06591796875
1978;1065.7308349609375
1979;906.2786865234375
1980;1155.259765625
1981;1134.0936279296875
1982;1145.3621826171875
1983;918.242431640625
1984;1036.8370361328125
1985;1224.079345703125
1986;1126.81689453125
1987;1180.33154296875
1988;1049.017578125
1989;1169.6448974609375
1990;900.362060546875
1991;1229.19482421875
1992;1096.2640380859375
1993;1032.618408203125
1994;1349.44189453125
1995;1065.623291015625
1996;917.3349609375
1997;1057.8031005859375
1998;1263.270263671875
1999;890.0001220703125
2000;1245.609375
2001;1156.104736328125
2002;1323.8785400390625
2003;1434.5791015625
2004;1224.058837890625
2005;995.12109375
2006;1054.876953125
2007;1197.655517578125
2008;1072.156494140625
2009;1076.32275390625
2010;1337.429931640625
2011;1062.201904296875
2012;1083.2158203125
2013;1229.678955078125
2014;1164.920654296875
2015;1118.396728515625
2016;1201.34228515625
2017;1415.190185546875
2018;1414.992431640625
2019;1006.021484375
2020;1116.4334716796875
2021;1178.727294921875
2022;1290.6826171875
2023;1143.208984375
2024;1247.3004150390625
2025;1165.669677734375
2026;857.807861328125
2027;1248.695068359375
2028;1200.2724609375
2029;1431.66748046875
2030;1225.7342529296875
2031;1263.6695556640625
2032;1175.530029296875
2033;1058.4393310546875
2034;1101.9466552734375
2035;1354.579833984375
2036;1353.3519287109375
2037;1171.113525390625
2038;1065.4117431640625
2039;1014.6925048828125
2040;1141.84521484375
2041;1003.652587890625
2042;1072.72509765625
2043;1156.881591796875
2044;1197.0302734375
2045;1209.253662109375
2046;1223.787109375
2047;1455.2236328125
2048;1269.042724609375
2049;1365.165283203125
2050;1350.03125
2051;1352.442138671875
2052;1220.66064453125
2053;1386.8118896484375
2054;1291.457275390625
2055;1270.691162109375
2056;1184.0701904296875
2057;1301.4002685546875
2058;1377.9384765625
2059;1165.6192626953125
2060;1331.3704833984375
2061;1229.73876953125
2062;1254.052978515625
2063;1349.0054931640625
2064;1111.533203125
2065;1374.1961669921875
2066;1207.011474609375
2067;1140.4329833984375
2068;980.9996948242188
2069;1442.16259765625
2070;1072.8258056640625
2071;1210.200927734375
2072;1222.01611328125
2073;1208.65087890625
2074;1477.3544921875
2075;1028.6956787109375
2076;1265.1845703125
2077;1433.88818359375
2078;1346.273681640625
2079;1349.1947021484375
2080;1345.74658203125
2081;1150.1630859375
2082;1334.1253662109375
2083;1204.649658203125
2084;1296.59130859375
2085;1353.4556884765625
2086;1345.3670654296875
2087;1158.3349609375
2088;1192.509765625
2089;1366.4970703125
2090;1238.8612060546875
2091;1540.0548095703125
2092;1195.465576171875
2093;1140.9610595703125
2094;1045.0164794921875
2095;1098.63525390625
2096;1329.8914794921875
2097;1461.489990234375
2098;1171.677490234375
2099;1457.1275634765625
2100;1189.384765625
