Year;Precipitation sum
1971;860.676513671875
1972;920.9378662109375
1973;1106.5360107421875
1974;1160.964599609375
1975;1083.427490234375
1976;1352.00244140625
1977;1344.828125
1978;1148.4532470703125
1979;1118.0987548828125
1980;1382.352294921875
1981;970.2374267578125
1982;1270.931884765625
1983;879.55029296875
1984;873.3963623046875
1985;1083.50146484375
1986;891.6212158203125
1987;1047.8538818359375
1988;910.326171875
1989;1107.3463134765625
1990;1296.48974609375
1991;1175.2379150390625
1992;996.0076293945312
1993;812.41015625
1994;1135.80078125
1995;1116.6846923828125
1996;1218.59619140625
1997;886.7550048828125
1998;856.1368408203125
1999;979.7919921875
2000;817.874267578125
2001;964.7990112304688
2002;1151.3525390625
2003;1199.240234375
2004;1342.581787109375
2005;1011.44677734375
2006;970.1912841796875
2007;1018.6510009765625
2008;1034.087158203125
2009;1167.958740234375
2010;1195.878173828125
2011;1211.367919921875
2012;1111.9775390625
2013;1292.8046875
2014;1225.0616455078125
2015;1220.4747314453125
2016;1308.3616943359375
2017;1309.928466796875
2018;1047.252197265625
2019;1106.773681640625
2020;1006.8624877929688
2021;1049.7216796875
2022;1262.158935546875
2023;1268.348388671875
2024;1198.505126953125
2025;1341.28662109375
2026;1125.669921875
2027;1079.4130859375
2028;1212.31591796875
2029;1132.688720703125
2030;1052.400146484375
2031;1234.75
2032;1267.1170654296875
2033;997.578369140625
2034;1225.5565185546875
2035;1081.74462890625
2036;920.703857421875
2037;1287.7774658203125
2038;917.2005004882812
2039;883.6535034179688
2040;1063.720458984375
2041;1354.4637451171875
2042;1050.862548828125
2043;1554.2293701171875
2044;869.0149536132812
2045;881.204345703125
2046;1037.532470703125
2047;1090.77587890625
2048;800.9267578125
2049;1180.341552734375
2050;1258.34814453125
2051;1041.2154541015625
2052;1035.6953125
2053;1032.6776123046875
2054;1041.6246337890625
2055;996.366943359375
2056;743.0589599609375
2057;1169.25341796875
2058;1414.150390625
2059;1326.6612548828125
2060;913.05078125
2061;993.0115966796875
2062;1019.71044921875
2063;1248.4356689453125
2064;1236.107421875
2065;996.4798583984375
2066;906.4703369140625
2067;899.9521484375
2068;1016.3824462890625
2069;1199.254150390625
2070;1229.2635498046875
2071;1020.9158325195312
2072;896.0066528320312
2073;1277.22216796875
2074;1363.2052001953125
2075;1267.4913330078125
2076;1316.6195068359375
2077;1351.544921875
2078;1069.556396484375
2079;1229.1414794921875
2080;1032.4986572265625
2081;1187.803955078125
2082;1271.223388671875
2083;1053.3077392578125
2084;1272.45166015625
2085;1359.4112548828125
2086;1289.5665283203125
2087;1182.141357421875
2088;1173.0177001953125
2089;1057.9080810546875
2090;906.3103637695312
2091;1470.705810546875
2092;1270.7288818359375
2093;1195.287353515625
2094;922.6053466796875
2095;1123.519287109375
2096;1131.6746826171875
2097;1160.307373046875
2098;1338.9991455078125
2099;1020.43408203125
