Year;Anomaly 2001-2020
1971;-1.1453733444213867
1972;-1.2314481735229492
1973;-0.9019756317138672
1974;-0.4626626968383789
1975;-1.3649425506591797
1976;-0.900876522064209
1977;-0.39119529724121094
1978;-0.4959578514099121
1979;-1.5854072570800781
1980;0.2108287811279297
1981;-0.7312374114990234
1982;-0.8966588973999023
1983;-1.2066211700439453
1984;-0.6933779716491699
1985;0.08644342422485352
1986;-0.7137665748596191
1987;-1.7542533874511719
1988;-1.6812071800231934
1989;-0.8761124610900879
1990;-1.1807856559753418
1991;-1.5005316734313965
1992;-0.3055119514465332
1993;0.40241384506225586
1994;-1.3844962120056152
1995;-1.2442269325256348
1996;-0.9250311851501465
1997;-0.6924829483032227
1998;-0.7147512435913086
1999;-0.1983199119567871
2000;-1.0757856369018555
2001;0.2977414131164551
2002;-0.4011101722717285
2003;-1.116835594177246
2004;-0.09734249114990234
2005;0.45337438583374023
2006;0.16193199157714844
2007;1.252913475036621
2008;-0.8743205070495605
2009;-1.1821093559265137
2010;0.14042091369628906
2011;0.48868322372436523
2012;-0.47304344177246094
2013;-1.1552834510803223
2014;0.503387451171875
2015;-0.18574285507202148
2016;0.02618885040283203
2017;0.5716323852539062
2018;0.8213434219360352
2019;0.30706119537353516
2020;0.46111106872558594
2021;0.17422103881835938
2022;-0.1970052719116211
2023;-0.4911532402038574
2024;1.2373485565185547
2025;2.2043094635009766
2026;-0.08802080154418945
2027;0.6138391494750977
2028;-0.16806983947753906
2029;-1.0916247367858887
2030;0.5856385231018066
2031;0.03742265701293945
2032;1.164231300354004
2033;0.2875537872314453
2034;1.8963689804077148
2035;1.6358156204223633
2036;1.1540918350219727
2037;1.9551286697387695
2038;0.9124441146850586
2039;1.8097038269042969
2040;0.6596803665161133
2041;1.8223705291748047
2042;1.5419073104858398
2043;1.6184883117675781
2044;0.3651084899902344
2045;2.0002498626708984
2046;1.6695919036865234
2047;1.0188722610473633
2048;0.31453609466552734
2049;1.3426227569580078
2050;3.0387144088745117
2051;2.8003320693969727
2052;2.788480758666992
2053;1.9175004959106445
2054;1.1638212203979492
2055;1.8670167922973633
2056;3.485288619995117
2057;2.439610481262207
2058;2.2848644256591797
2059;2.2502260208129883
2060;2.0347061157226562
2061;1.5458011627197266
2062;1.6191377639770508
2063;3.229074478149414
2064;0.8312692642211914
2065;0.7303371429443359
2066;2.5742502212524414
2067;3.149402618408203
2068;2.645693778991699
2069;4.8073272705078125
2070;3.4243040084838867
2071;1.8901309967041016
2072;2.601673126220703
2073;1.8033390045166016
2074;2.337388038635254
2075;2.4035205841064453
2076;4.245200157165527
2077;2.666378974914551
2078;2.477421760559082
2079;2.570127487182617
2080;3.967411994934082
2081;4.765680313110352
2082;3.326327323913574
2083;3.714718818664551
2084;3.075942039489746
2085;3.692673683166504
2086;4.949432373046875
2087;4.184382438659668
2088;3.6294822692871094
2089;4.8596649169921875
2090;3.8601903915405273
2091;4.781217575073242
2092;4.503963470458984
2093;4.105925559997559
2094;5.203020095825195
2095;4.449074745178223
2096;3.510439872741699
2097;4.665657997131348
2098;5.403713226318359
2099;4.603584289550781
2100;4.9219207763671875
