Year;Anomaly 1991-2020
1951;-1.0321617126464844
1952;-1.4402718544006348
1953;-1.4077229499816895
1954;-0.6809639930725098
1955;-0.9989070892333984
1956;-1.7739758491516113
1957;-0.5767879486083984
1958;-0.6664152145385742
1959;-0.8580641746520996
1960;-2.241631507873535
1961;-3.0984597206115723
1962;-1.620987892150879
1963;-0.7447247505187988
1964;0.1704573631286621
1965;0.3769693374633789
1966;-1.265427589416504
1967;-1.4330639839172363
1968;-0.045037269592285156
1969;-2.3806962966918945
1970;-1.989616870880127
1971;-0.40098142623901367
1972;-1.0546154975891113
1973;-0.25594568252563477
1974;-1.6039090156555176
1975;-0.20809221267700195
1976;-0.10234689712524414
1977;-1.1504206657409668
1978;-1.1620607376098633
1979;-0.72930908203125
1980;-0.9197139739990234
1981;-0.4578413963317871
1982;-0.6913623809814453
1983;-0.5963802337646484
1984;-0.6727638244628906
1985;0.28452301025390625
1986;-1.0743012428283691
1987;-0.5614886283874512
1988;-0.4706153869628906
1989;0.17039823532104492
1990;0.07812690734863281
1991;0.7132725715637207
1992;-1.5499963760375977
1993;-0.4124259948730469
1994;-0.8550033569335938
1995;0.8266897201538086
1996;0.14165878295898438
1997;0.04346418380737305
1998;0.4516153335571289
1999;-0.0390162467956543
2000;0.662297248840332
2001;-0.25697994232177734
2002;-0.2615523338317871
2003;1.5733990669250488
2004;-0.1454606056213379
2005;0.7131304740905762
2006;0.4911661148071289
2007;-1.0741968154907227
2008;-0.7521066665649414
2009;-0.32079601287841797
2010;-0.4352865219116211
2011;-0.5192437171936035
2012;0.7440810203552246
2013;0.42923450469970703
2014;0.10361814498901367
2015;0.06296873092651367
2016;1.3397526741027832
2017;-0.42255544662475586
2018;-0.37551259994506836
2019;-1.1277432441711426
2020;0.25151491165161133
2021;1.9623427391052246
2022;0.9018054008483887
2023;1.0113883018493652
2024;0.6592922210693359
2025;0.41096067428588867
2026;1.7980084419250488
2027;1.0367212295532227
2028;0.37723731994628906
2029;0.18277549743652344
2030;1.5322833061218262
2031;-0.21528053283691406
2032;1.4293856620788574
2033;1.1629271507263184
2034;0.699303150177002
2035;1.5369868278503418
2036;-0.8789963722229004
2037;0.4210662841796875
2038;1.1641316413879395
2039;0.6053638458251953
2040;1.673323154449463
2041;1.439612865447998
2042;0.3836665153503418
2043;0.3886265754699707
2044;1.6373257637023926
2045;1.558910846710205
2046;2.7232813835144043
2047;1.3190646171569824
2048;0.9300928115844727
2049;0.9171314239501953
2050;0.6241331100463867
2051;0.6789417266845703
2052;0.19556331634521484
2053;-0.47887468338012695
2054;-0.11777877807617188
2055;2.1172337532043457
2056;1.3491272926330566
2057;0.6318955421447754
2058;0.7438468933105469
2059;0.9557685852050781
2060;0.5067906379699707
2061;0.9070010185241699
2062;1.416980266571045
2063;0.7943353652954102
2064;1.7596545219421387
2065;0.9219088554382324
2066;1.6364178657531738
2067;0.6321630477905273
2068;1.6203198432922363
2069;2.405057430267334
2070;1.424252986907959
2071;0.5959887504577637
2072;2.5939717292785645
2073;2.0885844230651855
2074;2.833674907684326
2075;2.147106647491455
2076;1.0562243461608887
2077;1.8477721214294434
2078;2.18806791305542
2079;2.3595051765441895
2080;2.0918259620666504
2081;2.1632676124572754
2082;0.48119354248046875
2083;2.3985981941223145
2084;2.660635471343994
2085;1.7542376518249512
2086;0.9215250015258789
2087;1.8444981575012207
2088;0.5762290954589844
2089;2.952544689178467
2090;2.2456469535827637
2091;2.0105204582214355
2092;0.7967228889465332
2093;2.453953266143799
2094;0.4885091781616211
2095;0.7210168838500977
2096;1.5863709449768066
2097;3.062892436981201
2098;1.8980727195739746
2099;2.077178478240967
2100;3.4891114234924316
