Year;Anomaly 1991-2020
1951;-1.6419391632080078
1952;-1.2071852684020996
1953;-1.4258055686950684
1954;-1.0339899063110352
1955;-1.67803955078125
1956;0.02310657501220703
1957;-1.2938084602355957
1958;-0.1006002426147461
1959;0.014926910400390625
1960;-0.7726888656616211
1961;0.009997367858886719
1962;-0.7746620178222656
1963;-0.3459501266479492
1964;-1.03190279006958
1965;-1.348564624786377
1966;-2.702343463897705
1967;-1.0587663650512695
1968;-0.675621509552002
1969;-0.8746776580810547
1970;-1.9452118873596191
1971;-1.5385589599609375
1972;-1.020277500152588
1973;0.07726526260375977
1974;-0.3903374671936035
1975;-0.24706792831420898
1976;-1.3639874458312988
1977;-1.6393394470214844
1978;-1.242100715637207
1979;-2.7668890953063965
1980;-1.261723518371582
1981;-0.27770328521728516
1982;-0.3943367004394531
1983;-0.10502958297729492
1984;-0.5798087120056152
1985;-1.6145410537719727
1986;-1.8655390739440918
1987;-0.6390681266784668
1988;-0.1326131820678711
1989;-1.5329971313476562
1990;-0.8001832962036133
1991;-0.16872739791870117
1992;-0.29187536239624023
1993;-1.413095474243164
1994;0.12711334228515625
1995;-0.7612409591674805
1996;0.21401691436767578
1997;-0.41532230377197266
1998;-0.12969636917114258
1999;0.10081958770751953
2000;0.32497406005859375
2001;-1.477766513824463
2002;-1.0198874473571777
2003;-0.46063947677612305
2004;0.9475092887878418
2005;0.6579980850219727
2006;0.34119606018066406
2007;0.39441585540771484
2008;-0.5767536163330078
2009;0.11136054992675781
2010;0.7382502555847168
2011;0.24128961563110352
2012;0.49538421630859375
2013;0.12143802642822266
2014;0.5453643798828125
2015;0.015002727508544922
2016;0.7476139068603516
2017;-0.30698537826538086
2018;0.9317288398742676
2019;0.3983335494995117
2020;-0.43181943893432617
2021;-0.2629375457763672
2022;-0.23650693893432617
2023;-0.008389949798583984
2024;0.9172282218933105
2025;-0.5501861572265625
2026;0.37679100036621094
2027;-0.8254938125610352
2028;1.0515379905700684
2029;1.0558514595031738
2030;-0.08185625076293945
2031;1.10673189163208
2032;0.5865726470947266
2033;0.6190962791442871
2034;0.1118769645690918
2035;0.5869908332824707
2036;-0.008095741271972656
2037;1.571277141571045
2038;0.8986401557922363
2039;1.3436636924743652
2040;1.553382396697998
2041;2.3114848136901855
2042;-0.3253746032714844
2043;1.8166565895080566
2044;0.8073468208312988
2045;1.8058133125305176
2046;0.893582820892334
2047;0.24622440338134766
2048;0.5800061225891113
2049;0.5411491394042969
2050;1.6808199882507324
2051;-0.0321660041809082
2052;1.3423361778259277
2053;1.725022792816162
2054;0.7529597282409668
2055;1.0611481666564941
2056;1.5893778800964355
2057;0.30925893783569336
2058;0.6907358169555664
2059;0.6579713821411133
2060;-0.8691539764404297
2061;0.6172008514404297
2062;2.177886486053467
2063;1.508683681488037
2064;0.7346110343933105
2065;2.465759754180908
2066;1.0437846183776855
2067;0.24272775650024414
2068;0.8291125297546387
2069;1.1957659721374512
2070;3.4613680839538574
2071;2.5282139778137207
2072;0.7195000648498535
2073;1.442399501800537
2074;1.9996066093444824
2075;0.5280380249023438
2076;2.038647174835205
2077;0.6859698295593262
2078;2.0370688438415527
2079;2.4217419624328613
2080;1.6384453773498535
2081;2.5446314811706543
2082;2.321028232574463
2083;1.1871275901794434
2084;2.6780009269714355
2085;1.5138192176818848
2086;1.800656795501709
2087;1.676785945892334
2088;2.4490437507629395
2089;1.7449774742126465
2090;0.7393531799316406
2091;1.355212688446045
2092;1.86799955368042
2093;2.089115619659424
2094;0.7710666656494141
2095;3.3246331214904785
2096;1.995938777923584
2097;1.5070843696594238
2098;0.8506836891174316
2099;0.43040895462036133
2100;0.7377848625183105
