Year;Anomaly 1991-2020
1951;-1.8641257286071777
1952;-0.08410310745239258
1953;-0.7749466896057129
1954;-0.7900071144104004
1955;0.6641330718994141
1956;-2.127182960510254
1957;-0.6800670623779297
1958;-0.3096942901611328
1959;-0.40891027450561523
1960;-0.905423641204834
1961;-0.13560819625854492
1962;0.3666539192199707
1963;-0.4403090476989746
1964;0.30293989181518555
1965;-0.6282234191894531
1966;-0.21258926391601562
1967;-1.2561731338500977
1968;-0.8740744590759277
1969;-1.3670158386230469
1970;-1.9569621086120605
1971;-0.12031793594360352
1972;-0.4178895950317383
1973;-1.6422533988952637
1974;-0.9315500259399414
1975;-1.3274173736572266
1976;-1.0217218399047852
1977;-0.7686681747436523
1978;-0.2406325340270996
1979;-0.4499826431274414
1980;-1.3691916465759277
1981;-0.8810114860534668
1982;0.18933916091918945
1983;-0.10503768920898438
1984;-1.102865219116211
1985;-0.2895669937133789
1986;-0.8992319107055664
1987;-0.5711188316345215
1988;-0.2295975685119629
1989;0.7746644020080566
1990;-0.38221025466918945
1991;-0.1389303207397461
1992;-0.6983509063720703
1993;1.0775461196899414
1994;0.07354545593261719
1995;-0.9757814407348633
1996;-0.07613801956176758
1997;-1.0813069343566895
1998;-0.0346379280090332
1999;0.6611571311950684
2000;0.30910205841064453
2001;0.07715272903442383
2002;-0.5911450386047363
2003;0.24118471145629883
2004;0.4203352928161621
2005;0.2636747360229492
2006;-0.016643524169921875
2007;0.26256847381591797
2008;0.0666189193725586
2009;1.3990721702575684
2010;0.16998291015625
2011;0.8902616500854492
2012;0.8532471656799316
2013;-0.10417747497558594
2014;0.2558860778808594
2015;-0.9282317161560059
2016;-0.3590731620788574
2017;-0.5054416656494141
2018;-0.3477139472961426
2019;-0.5072951316833496
2020;-0.6564855575561523
2021;0.8449301719665527
2022;-0.41730499267578125
2023;0.3766164779663086
2024;-1.2703471183776855
2025;0.44628429412841797
2026;0.8505887985229492
2027;0.8582949638366699
2028;0.6194934844970703
2029;-0.5225687026977539
2030;-0.33217954635620117
2031;0.4805774688720703
2032;-0.6135153770446777
2033;1.3860392570495605
2034;-0.34945058822631836
2035;1.1986985206604004
2036;0.3753504753112793
2037;0.11152362823486328
2038;-0.06439590454101562
2039;0.7895512580871582
2040;0.15180397033691406
2041;0.7862281799316406
2042;0.9197163581848145
2043;-0.18146514892578125
2044;0.26804685592651367
2045;1.9222149848937988
2046;0.6112470626831055
2047;1.1326823234558105
2048;1.3069424629211426
2049;0.9042744636535645
2050;-0.12009000778198242
2051;0.6945719718933105
2052;1.453218936920166
2053;0.24922513961791992
2054;0.8364763259887695
2055;0.958559513092041
2056;-0.3256244659423828
2057;0.4286980628967285
2058;1.7187905311584473
2059;0.4540219306945801
2060;0.5997824668884277
2061;1.4231820106506348
2062;0.7055869102478027
2063;-0.008497238159179688
2064;1.1839642524719238
2065;0.4555025100708008
2066;-0.05577850341796875
2067;1.1611237525939941
2068;0.743746280670166
2069;0.342191219329834
2070;0.5845451354980469
2071;-0.6425862312316895
2072;0.5344791412353516
2073;0.6890854835510254
2074;-0.2883744239807129
2075;0.29769134521484375
2076;1.197746753692627
2077;1.1887221336364746
2078;0.7809910774230957
2079;2.1868338584899902
2080;-0.1387333869934082
2081;0.7527065277099609
2082;-0.022124290466308594
2083;0.7651424407958984
2084;0.9197478294372559
2085;0.9811835289001465
2086;0.6625313758850098
2087;0.2394118309020996
2088;0.8532485961914062
2089;0.6405496597290039
2090;0.39881134033203125
2091;1.387723445892334
2092;0.6011900901794434
2093;-0.046649932861328125
2094;0.8254899978637695
2095;0.6663269996643066
2096;1.0572376251220703
2097;1.7195687294006348
2098;1.347689151763916
2099;0.4958038330078125
2100;0.7886576652526855
