Year;Anomaly 2001-2020
1971;-0.999718189239502
1972;-0.2344064712524414
1973;-0.09686136245727539
1974;-0.23813772201538086
1975;-1.7586369514465332
1976;-0.660224437713623
1977;-1.3704066276550293
1978;-1.1715478897094727
1979;-0.09371423721313477
1980;0.6436619758605957
1981;-0.02595996856689453
1982;0.3504657745361328
1983;-0.3569450378417969
1984;-1.5099530220031738
1985;-0.45524168014526367
1986;0.12815284729003906
1987;-0.1488184928894043
1988;-0.2911195755004883
1989;-0.03352928161621094
1990;-0.3367743492126465
1991;-0.34676361083984375
1992;-0.7365036010742188
1993;-0.3197598457336426
1994;0.038953304290771484
1995;-0.1997666358947754
1996;-0.7272114753723145
1997;-0.8630695343017578
1998;0.49848318099975586
1999;0.31940317153930664
2000;1.3020782470703125
2001;0.8056001663208008
2002;-0.2334728240966797
2003;0.8380923271179199
2004;0.44985246658325195
2005;-1.6772570610046387
2006;-1.305312156677246
2007;0.1289219856262207
2008;-0.14403152465820312
2009;-0.10029983520507812
2010;0.2411651611328125
2011;-0.6610212326049805
2012;-1.4574413299560547
2013;-0.5989871025085449
2014;1.6933059692382812
2015;0.688514232635498
2016;-0.18918085098266602
2017;1.4056472778320312
2018;-0.36804723739624023
2019;-0.8259134292602539
2020;1.3098573684692383
2021;1.246781349182129
2022;0.8801589012145996
2023;1.1174969673156738
2024;0.44787073135375977
2025;0.22237491607666016
2026;0.16798639297485352
2027;0.3698868751525879
2028;0.5234122276306152
2029;1.0488219261169434
2030;0.0034537315368652344
2031;1.1107563972473145
2032;1.147758960723877
2033;1.7990474700927734
2034;2.755281448364258
2035;2.403827667236328
2036;1.015998363494873
2037;1.8036937713623047
2038;0.1255202293395996
2039;0.4340248107910156
2040;0.8555946350097656
2041;1.1831955909729004
2042;1.2944202423095703
2043;0.24749279022216797
2044;1.792140007019043
2045;0.4903740882873535
2046;1.7085275650024414
2047;1.3478851318359375
2048;2.9880781173706055
2049;0.9496335983276367
2050;0.8887577056884766
2051;1.1366052627563477
2052;0.27243947982788086
2053;1.2056565284729004
2054;1.2537879943847656
2055;0.9446253776550293
2056;0.3938922882080078
2057;-0.03391313552856445
2058;1.383061408996582
2059;1.3204450607299805
2060;0.057558536529541016
2061;-0.011069774627685547
2062;0.7162580490112305
2063;2.1893863677978516
2064;0.34529829025268555
2065;0.6837735176086426
2066;1.1921472549438477
2067;1.4660654067993164
2068;0.9095792770385742
2069;0.8850650787353516
2070;0.9954667091369629
2071;0.46065425872802734
2072;0.810554027557373
2073;1.0152573585510254
2074;0.6027727127075195
2075;1.2362737655639648
2076;1.2201032638549805
2077;0.10695552825927734
2078;1.1840128898620605
2079;1.8618049621582031
2080;2.130983352661133
2081;1.1460943222045898
2082;-0.29587888717651367
2083;-0.44191837310791016
2084;0.8742208480834961
2085;0.15021705627441406
2086;1.0316166877746582
2087;0.6905264854431152
2088;0.5532708168029785
2089;1.2456111907958984
2090;0.5659513473510742
2091;2.209408760070801
2092;0.8986144065856934
2093;0.392425537109375
2094;-0.6427383422851562
2095;-0.47196340560913086
2096;1.5547637939453125
2097;0.8898935317993164
2098;0.9054136276245117
2099;1.299764633178711
2100;1.5400056838989258
