Year;Anomaly 1991-2020
1971;-1.8872017860412598
1972;0.4704618453979492
1973;0.28098154067993164
1974;-1.0682787895202637
1975;-0.4333834648132324
1976;-1.6638245582580566
1977;-1.3536977767944336
1978;-1.192152976989746
1979;-2.8509726524353027
1980;-1.4490418434143066
1981;0.12018108367919922
1982;-0.9166975021362305
1983;-0.06056642532348633
1984;-0.5356683731079102
1985;-0.32966184616088867
1986;-1.9033598899841309
1987;-1.0149669647216797
1988;0.2083444595336914
1989;-1.493861198425293
1990;-1.1150603294372559
1991;-0.5470738410949707
1992;-0.9910130500793457
1993;-2.451510429382324
1994;0.7573428153991699
1995;-1.1499266624450684
1996;0.15384149551391602
1997;-1.95147705078125
1998;-0.5391325950622559
1999;0.3119792938232422
2000;1.0764927864074707
2001;-0.22252273559570312
2002;-0.08494997024536133
2003;-1.2541766166687012
2004;0.647493839263916
2005;0.4054698944091797
2006;-0.5792288780212402
2007;1.4439349174499512
2008;-0.13746309280395508
2009;-0.04183483123779297
2010;1.6031365394592285
2011;0.351839542388916
2012;0.2655162811279297
2013;0.0694117546081543
2014;0.9767727851867676
2015;-0.7304511070251465
2016;0.7213006019592285
2017;0.20749521255493164
2018;1.4666953086853027
2019;0.596428394317627
2020;-0.3743858337402344
2021;-0.09429025650024414
2022;-0.6765789985656738
2023;0.35454750061035156
2024;0.8705477714538574
2025;-0.6952900886535645
2026;0.8557419776916504
2027;-0.23475980758666992
2028;0.8413634300231934
2029;0.18285226821899414
2030;0.17945194244384766
2031;1.7019457817077637
2032;0.44941234588623047
2033;0.4155435562133789
2034;1.3215737342834473
2035;-0.12817764282226562
2036;0.29262542724609375
2037;2.006941318511963
2038;1.0183501243591309
2039;2.2551817893981934
2040;0.638669490814209
2041;1.9452338218688965
2042;0.44570016860961914
2043;0.5515279769897461
2044;0.7136402130126953
2045;1.1937527656555176
2046;1.1531682014465332
2047;0.8788361549377441
2048;1.7012248039245605
2049;1.0069918632507324
2050;2.8357491493225098
2051;1.2083725929260254
2052;0.45836591720581055
2053;1.6726689338684082
2054;1.5399012565612793
2055;1.4481987953186035
2056;2.1583199501037598
2057;1.020432949066162
2058;0.7554693222045898
2059;1.072099208831787
2060;1.1530442237854004
2061;2.3308968544006348
2062;1.1801657676696777
2063;1.2553400993347168
2064;0.3903379440307617
2065;3.022167682647705
2066;1.60518217086792
2067;1.574934482574463
2068;1.0626511573791504
2069;1.260087490081787
2070;2.9416251182556152
2071;3.240187168121338
2072;1.00490140914917
2073;2.164228916168213
2074;2.4079232215881348
2075;1.5284113883972168
2076;1.8657984733581543
2077;1.7069287300109863
2078;2.8232321739196777
2079;2.992978572845459
2080;2.4036049842834473
2081;3.298985004425049
2082;2.0449624061584473
2083;2.371246814727783
2084;3.005479335784912
2085;1.2550549507141113
2086;2.3719325065612793
2087;2.112281322479248
2088;2.4322237968444824
2089;1.7679657936096191
2090;1.84244966506958
2091;2.318131923675537
2092;1.083876132965088
2093;2.7683863639831543
2094;1.6585774421691895
2095;2.670105457305908
2096;2.100700855255127
2097;3.0621562004089355
2098;2.3384690284729004
2099;1.605623722076416
2100;1.6852707862854004
