Year;Anomaly 2001-2020
1951;-2.162899971008301
1952;-1.7281460762023926
1953;-1.9467663764953613
1954;-1.5549507141113281
1955;-2.199000358581543
1956;-0.49785423278808594
1957;-1.8147692680358887
1958;-0.6215610504150391
1959;-0.5060338973999023
1960;-1.293649673461914
1961;-0.5109634399414062
1962;-1.2956228256225586
1963;-0.8669109344482422
1964;-1.552863597869873
1965;-1.86952543258667
1966;-3.223304271697998
1967;-1.5797271728515625
1968;-1.196582317352295
1969;-1.3956384658813477
1970;-2.466172695159912
1971;-2.0595197677612305
1972;-1.5412383079528809
1973;-0.4436955451965332
1974;-0.9112982749938965
1975;-0.768028736114502
1976;-1.8849482536315918
1977;-2.1603002548217773
1978;-1.7630615234375
1979;-3.2878499031066895
1980;-1.782684326171875
1981;-0.7986640930175781
1982;-0.9152975082397461
1983;-0.6259903907775879
1984;-1.1007695198059082
1985;-2.1355018615722656
1986;-2.3864998817443848
1987;-1.1600289344787598
1988;-0.6535739898681641
1989;-2.053957939147949
1990;-1.3211441040039062
1991;-0.6896882057189941
1992;-0.8128361701965332
1993;-1.934056282043457
1994;-0.3938474655151367
1995;-1.2822017669677734
1996;-0.29337310791015625
1997;-0.9259982109069824
1998;-0.6320223808288574
1999;-0.41638994216918945
2000;-0.19388628005981445
2001;-1.9889326095581055
2002;-1.5381932258605957
2003;-0.9646849632263184
2004;0.432283878326416
2005;0.14540624618530273
2006;-0.11802196502685547
2007;-0.5962114334106445
2008;0.7696728706359863
2009;-0.004437923431396484
2010;0.11816549301147461
2011;1.0198407173156738
2012;-0.5499448776245117
2013;-0.21728897094726562
2014;1.290666103363037
2015;0.49101781845092773
2016;0.6571202278137207
2017;0.24395227432250977
2018;-0.13224220275878906
2019;0.43329572677612305
2020;0.5085368156433105
2021;-0.15256166458129883
2022;0.49033594131469727
2023;-0.04308366775512695
2024;0.38764238357543945
2025;-1.4590630531311035
2026;-0.5339083671569824
2027;-1.1992592811584473
2028;-0.013527870178222656
2029;0.32828760147094727
2030;-0.3580622673034668
2031;-0.1736764907836914
2032;1.2120146751403809
2033;0.18167543411254883
2034;1.2038111686706543
2035;-0.7390475273132324
2036;0.048302650451660156
2037;-0.3535327911376953
2038;0.23185491561889648
2039;-0.5349478721618652
2040;-0.2844219207763672
2041;-0.0490565299987793
2042;-0.11790180206298828
2043;0.5623650550842285
2044;0.3311295509338379
2045;1.182187557220459
2046;0.8948817253112793
2047;-1.0453181266784668
2048;0.26369714736938477
2049;-0.15023136138916016
2050;0.5901494026184082
2051;1.6988272666931152
2052;0.27655649185180664
2053;0.3131747245788574
2054;1.015047550201416
2055;1.4652323722839355
2056;0.9481501579284668
2057;2.4064860343933105
2058;0.9321789741516113
2059;0.3777499198913574
2060;1.450350284576416
2061;1.1467108726501465
2062;2.976865291595459
2063;1.209205150604248
2064;1.8001551628112793
2065;1.320096492767334
2066;2.438498020172119
2067;1.124605655670166
2068;1.3803305625915527
2069;1.5489039421081543
2070;1.7431836128234863
2071;2.4935879707336426
2072;2.782927989959717
2073;3.1230502128601074
2074;2.1835246086120605
2075;2.937671184539795
2076;2.0106959342956543
2077;2.479661464691162
2078;2.3903660774230957
2079;2.4440035820007324
2080;1.9746689796447754
2081;2.725642681121826
2082;0.9788613319396973
2083;2.579967975616455
2084;2.6217780113220215
2085;1.8637146949768066
2086;4.510461330413818
2087;2.7905592918395996
2088;2.3381123542785645
2089;3.2384238243103027
2090;2.6002116203308105
2091;1.768017292022705
2092;2.460353374481201
2093;2.7459750175476074
2094;3.120293140411377
2095;4.151780605316162
2096;2.057713031768799
2097;3.378016948699951
2098;4.19071626663208
2099;3.002005100250244
2100;2.9727530479431152
