Year;Anomaly 1991-2020
1951;-0.7041983604431152
1952;-1.0984501838684082
1953;-0.3452010154724121
1954;-2.1021671295166016
1955;-2.255321502685547
1956;-1.4742507934570312
1957;-1.6865143775939941
1958;-1.7696514129638672
1959;-1.3038806915283203
1960;-0.6295990943908691
1961;-1.0194096565246582
1962;-1.4058232307434082
1963;0.027460098266601562
1964;-1.4080734252929688
1965;-1.1605429649353027
1966;-0.7421770095825195
1967;-1.1015663146972656
1968;-1.4879684448242188
1969;-1.3929529190063477
1970;-1.579603672027588
1971;-0.6692814826965332
1972;-0.7563776969909668
1973;-0.8324179649353027
1974;-1.7641239166259766
1975;-0.46408748626708984
1976;-1.793656349182129
1977;-1.3251023292541504
1978;-0.23892879486083984
1979;-0.9893002510070801
1980;-2.0524234771728516
1981;-0.6958355903625488
1982;-0.9992794990539551
1983;-0.9172110557556152
1984;-1.2855682373046875
1985;0.36741209030151367
1986;-0.9646568298339844
1987;-1.0305423736572266
1988;-0.7158288955688477
1989;-1.248939037322998
1990;0.0913996696472168
1991;-0.4096970558166504
1992;-1.0819745063781738
1993;-1.002671241760254
1994;-1.024183750152588
1995;-0.04217386245727539
1996;-0.49773454666137695
1997;1.227165699005127
1998;-0.5041627883911133
1999;0.1716756820678711
2000;-0.3455500602722168
2001;-0.5289921760559082
2002;-0.15766525268554688
2003;-0.23096275329589844
2004;-1.2714014053344727
2005;-0.4268770217895508
2006;-0.004613399505615234
2007;-0.7539315223693848
2008;-0.35805702209472656
2009;1.6817631721496582
2010;0.1345806121826172
2011;0.3223152160644531
2012;-0.47689104080200195
2013;0.1406841278076172
2014;0.8871445655822754
2015;0.4868946075439453
2016;0.0816035270690918
2017;0.6136903762817383
2018;1.0530924797058105
2019;0.7512311935424805
2020;1.565687656402588
2021;1.9713473320007324
2022;1.064516544342041
2023;0.6781773567199707
2024;1.8444266319274902
2025;1.4623141288757324
2026;1.5142922401428223
2027;-0.27440881729125977
2028;1.4060568809509277
2029;0.4941282272338867
2030;0.4872932434082031
2031;1.114915370941162
2032;1.8354525566101074
2033;0.4394350051879883
2034;2.6121907234191895
2035;0.5839986801147461
2036;0.7282309532165527
2037;1.1530804634094238
2038;1.7634854316711426
2039;1.955254077911377
2040;2.121455669403076
2041;3.1851181983947754
2042;1.6606459617614746
2043;2.8061575889587402
2044;1.7587552070617676
2045;0.08184146881103516
2046;0.8892626762390137
2047;1.434293270111084
2048;0.6817255020141602
2049;2.5289835929870605
2050;1.9718050956726074
2051;2.4170823097229004
2052;2.8134102821350098
2053;3.369133472442627
2054;2.5353293418884277
2055;1.7790675163269043
2056;1.2013039588928223
2057;1.9522385597229004
2058;3.9383206367492676
2059;3.299135684967041
2060;3.6632723808288574
2061;3.1890501976013184
2062;4.187985897064209
2063;3.5240464210510254
2064;2.815112590789795
2065;1.980236530303955
2066;2.58781099319458
2067;2.7232346534729004
2068;4.052713871002197
2069;2.5854573249816895
2070;3.811575412750244
2071;5.286635875701904
2072;3.1492667198181152
2073;3.000190258026123
2074;4.863169193267822
2075;3.508821964263916
2076;3.9545493125915527
2077;3.704402446746826
2078;3.6874136924743652
2079;4.539877414703369
2080;4.817611217498779
2081;4.48520040512085
2082;4.214939594268799
2083;5.3692097663879395
2084;4.960146427154541
2085;4.51522970199585
2086;4.118570804595947
2087;5.766170024871826
2088;6.730793476104736
2089;5.5559821128845215
2090;3.9246468544006348
2091;6.587883472442627
2092;5.815069675445557
2093;3.5515894889831543
2094;5.570658206939697
2095;5.22858190536499
2096;5.440921306610107
2097;6.022267818450928
2098;4.4585652351379395
2099;5.067625522613525
