Year;Precipitation sum
1971;949.1324462890625
1972;1007.7440795898438
1973;1065.783935546875
1974;1094.172119140625
1975;1175.4879150390625
1976;1019.3488159179688
1977;1177.408447265625
1978;1283.7310791015625
1979;1057.613525390625
1980;1316.9384765625
1981;1155.9013671875
1982;691.1876220703125
1983;987.9856567382812
1984;1053.5989990234375
1985;1209.11572265625
1986;1201.045654296875
1987;1204.6885986328125
1988;1070.3126220703125
1989;1111.11962890625
1990;846.3125
1991;1077.100830078125
1992;1107.2005615234375
1993;824.2050170898438
1994;1157.721923828125
1995;1032.37939453125
1996;942.2652587890625
1997;1170.682373046875
1998;1408.3309326171875
1999;1210.766357421875
2000;1273.4598388671875
2001;980.4047241210938
2002;1208.4862060546875
2003;1334.871337890625
2004;1186.5433349609375
2005;917.259521484375
2006;912.718017578125
2007;1069.5179443359375
2008;1151.64794921875
2009;958.018798828125
2010;1296.204833984375
2011;786.447509765625
2012;1034.9403076171875
2013;1271.0684814453125
2014;1141.302734375
2015;997.222900390625
2016;1224.8355712890625
2017;1398.6607666015625
2018;1120.490966796875
2019;1076.309326171875
2020;887.3526611328125
2021;1067.5087890625
2022;1356.486572265625
2023;1028.1337890625
2024;1173.70947265625
2025;1127.83447265625
2026;853.4412841796875
2027;1067.89306640625
2028;1193.25537109375
2029;1357.225830078125
2030;1076.13134765625
2031;1405.310791015625
2032;1035.726318359375
2033;1355.308837890625
2034;1060.0078125
2035;1190.0633544921875
2036;1106.5281982421875
2037;1225.860595703125
2038;1290.263671875
2039;969.93896484375
2040;870.45751953125
2041;986.0467529296875
2042;1165.14501953125
2043;1228.7076416015625
2044;1029.330078125
2045;1307.710205078125
2046;985.4440307617188
2047;1101.1236572265625
2048;1248.397216796875
2049;1289.03125
2050;1242.472412109375
2051;1210.90966796875
2052;1181.2464599609375
2053;1411.384521484375
2054;1087.2783203125
2055;962.4168701171875
2056;1283.707275390625
2057;1140.34619140625
2058;1162.104736328125
2059;1180.49755859375
2060;1100.1109619140625
2061;1276.8001708984375
2062;1135.59228515625
2063;1122.517578125
2064;1053.82080078125
2065;1322.392578125
2066;1259.11865234375
2067;943.580810546875
2068;1021.3817138671875
2069;1469.4278564453125
2070;944.0824584960938
2071;1350.8751220703125
2072;1193.947509765625
2073;1273.925537109375
2074;1240.385009765625
2075;978.31103515625
2076;1174.4349365234375
2077;1135.829833984375
2078;1432.1561279296875
2079;991.0014038085938
2080;1032.843017578125
2081;1052.0654296875
2082;1277.4622802734375
2083;1257.8565673828125
2084;1372.7650146484375
2085;1245.436279296875
2086;1135.3109130859375
2087;939.0966796875
2088;936.8482055664062
2089;1297.7589111328125
2090;1065.7147216796875
2091;1388.8707275390625
2092;1004.288330078125
2093;1011.4422607421875
2094;1135.0089111328125
2095;1151.44775390625
2096;1305.322265625
2097;1599.907470703125
2098;1243.9385986328125
2099;1319.0140380859375
2100;1105.176025390625
