Year;Anomaly 2001-2020
1951;-0.13364505767822266
1952;-1.143834114074707
1953;-0.6588358879089355
1954;-0.6493282318115234
1955;-1.2316040992736816
1956;-1.644378662109375
1957;-1.3535947799682617
1958;-1.473015308380127
1959;-0.5872530937194824
1960;-0.8248586654663086
1961;-0.3411531448364258
1962;-1.706808090209961
1963;-0.7606644630432129
1964;-0.4270806312561035
1965;-1.146291732788086
1966;-0.6463170051574707
1967;-0.6123137474060059
1968;-0.8370623588562012
1969;-0.9615154266357422
1970;-1.109182357788086
1971;-1.0802593231201172
1972;0.10131502151489258
1973;-0.6036453247070312
1974;-1.2719531059265137
1975;-0.4344949722290039
1976;-1.5170245170593262
1977;-0.5408883094787598
1978;-0.8844971656799316
1979;-0.9082646369934082
1980;-1.075922966003418
1981;-1.8241791725158691
1982;-0.8374075889587402
1983;-0.30182313919067383
1984;-1.414696216583252
1985;-1.2358155250549316
1986;-1.3241443634033203
1987;-0.09697628021240234
1988;0.4614129066467285
1989;-1.0007662773132324
1990;-1.3096356391906738
1991;0.042163848876953125
1992;-0.2348799705505371
1993;0.587824821472168
1994;-0.7974047660827637
1995;-1.545896053314209
1996;-0.4238600730895996
1997;0.29716062545776367
1998;-1.3190226554870605
1999;0.6609325408935547
2000;0.07997798919677734
2001;-0.3429579734802246
2002;-0.1369781494140625
2003;-0.22749948501586914
2004;-0.373812198638916
2005;0.767270565032959
2006;-0.09835433959960938
2007;-0.6618819236755371
2008;-0.7565569877624512
2009;-0.33942079544067383
2010;0.004352092742919922
2011;-0.8943009376525879
2012;0.3438858985900879
2013;0.38902854919433594
2014;0.6163716316223145
2015;1.4665603637695312
2016;-0.07919120788574219
2017;-0.013581275939941406
2018;-0.6950936317443848
2019;0.5447320938110352
2020;0.4874272346496582
2021;0.24625730514526367
2022;0.7460899353027344
2023;0.05112600326538086
2024;1.235854148864746
2025;0.20914173126220703
2026;-0.3097224235534668
2027;0.20484542846679688
2028;1.4160423278808594
2029;1.661229133605957
2030;0.4565157890319824
2031;-0.0018072128295898438
2032;0.5371642112731934
2033;1.6437578201293945
2034;0.33830833435058594
2035;0.5963783264160156
2036;-0.3421907424926758
2037;1.2160663604736328
2038;0.34032487869262695
2039;1.4752769470214844
2040;2.164931297302246
2041;0.5977354049682617
2042;-0.20706605911254883
2043;1.0557451248168945
2044;0.6595277786254883
2045;0.031618595123291016
2046;1.4296941757202148
2047;1.5793943405151367
2048;0.5429306030273438
2049;2.0214462280273438
2050;2.2010011672973633
2051;0.9711928367614746
2052;1.8976640701293945
2053;1.8571462631225586
2054;1.5954275131225586
2055;1.497976303100586
2056;1.9499921798706055
2057;1.6063718795776367
2058;1.2057628631591797
2059;1.5128068923950195
2060;2.094538688659668
2061;1.9264602661132812
2062;2.6395416259765625
2063;3.12176513671875
2064;2.520475387573242
2065;3.121821403503418
2066;1.6979970932006836
2067;2.540708541870117
2068;2.748641014099121
2069;3.0287322998046875
2070;2.2273616790771484
2071;1.669764518737793
2072;1.790034294128418
2073;1.9587554931640625
2074;3.1160831451416016
2075;4.9629011154174805
2076;2.6415491104125977
2077;3.8956127166748047
2078;2.609922409057617
2079;3.2961063385009766
2080;2.586920738220215
2081;3.369879722595215
2082;3.1136474609375
2083;3.335251808166504
2084;2.989553451538086
2085;3.240370750427246
2086;3.6603126525878906
2087;3.2042770385742188
2088;4.433292388916016
2089;3.718046188354492
2090;2.445371627807617
2091;3.2022151947021484
2092;4.197211265563965
2093;5.647296905517578
2094;3.225155830383301
2095;4.927830696105957
2096;2.8328723907470703
2097;4.167844772338867
2098;2.9203262329101562
2099;4.736672401428223
2100;4.422870635986328
