Year;Precipitation sum
1951;920.7191162109375
1952;1191.0482177734375
1953;959.5013427734375
1954;1054.13623046875
1955;1188.2286376953125
1956;1168.310546875
1957;1197.271484375
1958;1141.38037109375
1959;1016.513916015625
1960;1089.358154296875
1961;969.7774658203125
1962;1160.6597900390625
1963;1206.844482421875
1964;1339.4478759765625
1965;1065.4376220703125
1966;1052.6827392578125
1967;1152.340576171875
1968;1366.7265625
1969;972.533447265625
1970;851.6953125
1971;1120.6490478515625
1972;1100.2860107421875
1973;1053.552490234375
1974;937.4129638671875
1975;1032.035400390625
1976;853.2730712890625
1977;1088.683837890625
1978;1148.5704345703125
1979;876.99462890625
1980;1266.4403076171875
1981;1034.935546875
1982;947.0595092773438
1983;1160.846435546875
1984;1145.3662109375
1985;1242.19482421875
1986;1149.536376953125
1987;1200.5147705078125
1988;1181.695556640625
1989;1334.4163818359375
1990;1154.2900390625
1991;1125.678466796875
1992;1289.688232421875
1993;1176.351806640625
1994;904.3755493164062
1995;1143.102294921875
1996;1273.676513671875
1997;1084.175537109375
1998;1177.558837890625
1999;858.7818603515625
2000;833.6024169921875
2001;1117.461181640625
2002;1116.9296875
2003;1098.5914306640625
2004;1055.9462890625
2005;854.3114624023438
2006;1198.15966796875
2007;1219.0018310546875
2008;1170.86669921875
2009;1223.828857421875
2010;1270.5037841796875
2011;1113.661376953125
2012;1043.1474609375
2013;1379.2099609375
2014;936.0858154296875
2015;992.1263427734375
2016;846.5414428710938
2017;1296.343505859375
2018;1050.190673828125
2019;971.3623046875
2020;1105.16455078125
2021;1030.6334228515625
2022;1189.022705078125
2023;1351.3350830078125
2024;1335.411865234375
2025;1045.187255859375
2026;1100.229736328125
2027;1173.1007080078125
2028;1459.5472412109375
2029;1226.487548828125
2030;1367.4139404296875
2031;1235.169677734375
2032;1125.806640625
2033;984.5787353515625
2034;1144.492431640625
2035;1092.4935302734375
2036;1128.472412109375
2037;1287.808837890625
2038;1437.1822509765625
2039;1072.965087890625
2040;1320.1773681640625
2041;1233.293701171875
2042;1094.091064453125
2043;1325.4100341796875
2044;1139.559814453125
2045;1418.708740234375
2046;1313.4580078125
2047;1015.7306518554688
2048;1099.526611328125
2049;1110.085693359375
2050;1269.683837890625
2051;1152.8507080078125
2052;1200.4373779296875
2053;1066.2928466796875
2054;995.8102416992188
2055;1085.39990234375
2056;1448.374267578125
2057;1243.31884765625
2058;1031.8837890625
2059;1387.55224609375
2060;1348.5517578125
2061;1255.0035400390625
2062;1218.033935546875
2063;1073.4742431640625
2064;1183.452392578125
2065;1272.4547119140625
2066;1136.73193359375
2067;1155.232421875
2068;1194.4541015625
2069;1129.547607421875
2070;812.0961303710938
2071;911.3614501953125
2072;1005.8289184570312
2073;951.9981079101562
2074;1303.934326171875
2075;1134.92236328125
2076;952.1829833984375
2077;1338.003173828125
2078;1379.828125
2079;873.9283447265625
2080;1035.64404296875
2081;961.7659912109375
2082;1366.031982421875
2083;1314.7547607421875
2084;1275.626220703125
2085;1153.0966796875
2086;1289.458251953125
2087;1288.8094482421875
2088;908.6830444335938
2089;1092.1083984375
2090;1019.0559692382812
2091;1115.6630859375
2092;1153.419921875
2093;1507.5185546875
2094;1168.3367919921875
2095;1110.800537109375
2096;1084.5234375
2097;1179.3699951171875
2098;1415.799072265625
2099;1224.66455078125
2100;899.5909423828125
