Year;Anomaly 2001-2020
1951;-1.4837427139282227
1952;-1.891852855682373
1953;-1.8593039512634277
1954;-1.132544994354248
1955;-1.4504880905151367
1956;-2.2255568504333496
1957;-1.0283689498901367
1958;-1.1179962158203125
1959;-1.309645175933838
1960;-2.6932125091552734
1961;-3.5500407218933105
1962;-2.072568893432617
1963;-1.196305751800537
1964;-0.28112363815307617
1965;-0.07461166381835938
1966;-1.7170085906982422
1967;-1.8846449851989746
1968;-0.49661827087402344
1969;-2.832277297973633
1970;-2.4411978721618652
1971;-0.852562427520752
1972;-1.5061964988708496
1973;-0.707526683807373
1974;-2.055490016937256
1975;-0.6596732139587402
1976;-0.5539278984069824
1977;-1.602001667022705
1978;-1.6136417388916016
1979;-1.1808900833129883
1980;-1.3712949752807617
1981;-0.9094223976135254
1982;-1.1429433822631836
1983;-1.0479612350463867
1984;-1.124344825744629
1985;-0.16705799102783203
1986;-1.5258822441101074
1987;-1.0130696296691895
1988;-0.9221963882446289
1989;-0.28118276596069336
1990;-0.37345409393310547
1991;0.2616915702819824
1992;-2.001577377319336
1993;-0.8640069961547852
1994;-1.306584358215332
1995;0.3751087188720703
1996;-0.2956552505493164
1997;-0.40020227432250977
1998;0.0010256767272949219
1999;-0.4815940856933594
2000;0.20204591751098633
2001;-0.7213015556335449
2002;-0.7322111129760742
2003;1.096656322479248
2004;-0.6123542785644531
2005;0.23075056076049805
2006;-0.6518640518188477
2007;-0.008754253387451172
2008;0.6024465560913086
2009;-1.1256585121154785
2010;-0.9378161430358887
2011;0.7632002830505371
2012;0.10444831848144531
2013;-0.3425564765930176
2014;0.45624542236328125
2015;0.565239429473877
2016;-0.728996753692627
2017;-1.6318926811218262
2018;1.9036707878112793
2019;0.06406116485595703
2020;1.7066845893859863
2021;0.2931232452392578
2022;0.5979452133178711
2023;-0.14788818359375
2024;0.022742271423339844
2025;0.7871232032775879
2026;1.5588126182556152
2027;1.3982977867126465
2028;0.7277941703796387
2029;-0.045375823974609375
2030;0.391115665435791
2031;0.009532928466796875
2032;0.43512964248657227
2033;0.9536881446838379
2034;1.3079514503479004
2035;0.03767061233520508
2036;0.2227153778076172
2037;1.0583930015563965
2038;1.7399592399597168
2039;2.2910094261169434
2040;0.41974544525146484
2041;0.5218429565429688
2042;0.741483211517334
2043;0.6347489356994629
2044;1.8687262535095215
2045;0.41045284271240234
2046;0.1936202049255371
2047;0.10709381103515625
2048;0.12804412841796875
2049;1.2427830696105957
2050;1.3790621757507324
2051;2.0378403663635254
2052;0.28034257888793945
2053;1.4611573219299316
2054;0.8151259422302246
2055;-0.2015695571899414
2056;1.2144360542297363
2057;1.964597225189209
2058;0.9708609580993652
2059;1.6988720893859863
2060;2.1001553535461426
2061;0.5630946159362793
2062;0.8847908973693848
2063;0.3113274574279785
2064;1.7948431968688965
2065;1.888472080230713
2066;1.9657673835754395
2067;2.028496265411377
2068;1.6374049186706543
2069;1.6484293937683105
2070;2.8097357749938965
2071;1.6779370307922363
2072;1.6394028663635254
2073;3.839174747467041
2074;2.222238063812256
2075;2.172987461090088
2076;2.0560927391052246
2077;4.480239391326904
2078;2.9529881477355957
2079;2.1488614082336426
2080;2.6044507026672363
2081;2.2955002784729004
2082;3.6649155616760254
2083;3.9593262672424316
2084;2.6789603233337402
2085;3.172791004180908
2086;2.910754680633545
2087;3.10123872756958
2088;3.3442864418029785
2089;2.8826518058776855
2090;3.79789400100708
2091;4.4528889656066895
2092;3.274965763092041
2093;3.1141514778137207
2094;2.972748279571533
2095;3.2509188652038574
2096;3.8229174613952637
2097;3.6644740104675293
2098;4.509998798370361
2099;3.8615174293518066
2100;4.352664470672607
