Year;Anomaly 1991-2020
1951;-1.5682883262634277
1952;-0.9536862373352051
1953;-0.7458667755126953
1954;-0.4332704544067383
1955;-0.9351716041564941
1956;-0.6069436073303223
1957;-0.821876049041748
1958;-1.853653907775879
1959;0.27008581161499023
1960;-1.5245461463928223
1961;-2.340092182159424
1962;-1.874434471130371
1963;-0.9987301826477051
1964;-0.18070316314697266
1965;-0.696965217590332
1966;-0.5056037902832031
1967;-1.8568224906921387
1968;-1.3648724555969238
1969;-1.1925039291381836
1970;-1.0316667556762695
1971;-1.136044979095459
1972;-0.17556381225585938
1973;-0.4594125747680664
1974;-0.35067033767700195
1975;-1.0034160614013672
1976;-0.6541790962219238
1977;-1.6166777610778809
1978;-0.5082192420959473
1979;0.3007621765136719
1980;0.21135711669921875
1981;0.296353816986084
1982;0.01428079605102539
1983;-0.5768814086914062
1984;-1.311215877532959
1985;-0.09784936904907227
1986;0.1583871841430664
1987;0.1443023681640625
1988;-0.2977943420410156
1989;-0.42286157608032227
1990;-0.6764044761657715
1991;-0.6160321235656738
1992;-0.8348512649536133
1993;-0.9159693717956543
1994;-0.29704856872558594
1995;-0.7075314521789551
1996;-1.0410547256469727
1997;-0.675051212310791
1998;0.8843188285827637
1999;0.22177886962890625
2000;1.3490219116210938
2001;-0.06286382675170898
2002;-0.3742556571960449
2003;0.4494590759277344
2004;-0.38565587997436523
2005;-1.4297776222229004
2006;-0.6784520149230957
2007;-1.0240983963012695
2008;0.5922751426696777
2009;0.3279547691345215
2010;0.28283214569091797
2011;-0.1620631217956543
2012;1.1971216201782227
2013;-0.7849235534667969
2014;-0.15595626831054688
2015;1.3798351287841797
2016;0.49973344802856445
2017;1.5361928939819336
2018;0.6453762054443359
2019;1.0308599472045898
2020;-0.2511563301086426
2021;-0.5818901062011719
2022;0.19279813766479492
2023;-0.6998367309570312
2024;-1.5365419387817383
2025;0.4908623695373535
2026;1.2750225067138672
2027;0.541900634765625
2028;0.264254093170166
2029;0.8520069122314453
2030;0.027063369750976562
2031;0.2288527488708496
2032;1.1852807998657227
2033;0.26087427139282227
2034;1.7704124450683594
2035;0.7500691413879395
2036;0.8900704383850098
2037;-0.4599947929382324
2038;1.4224605560302734
2039;0.6428532600402832
2040;-0.29775428771972656
2041;1.0368423461914062
2042;1.1475019454956055
2043;1.710165023803711
2044;1.3302936553955078
2045;0.41867733001708984
2046;0.5108885765075684
2047;0.951779842376709
2048;0.9237866401672363
2049;-0.07993698120117188
2050;1.347092628479004
2051;0.8534402847290039
2052;0.3405733108520508
2053;1.7879858016967773
2054;1.899683952331543
2055;2.487236976623535
2056;1.4006433486938477
2057;2.1442785263061523
2058;1.1980409622192383
2059;2.672734260559082
2060;2.509206771850586
2061;1.3992853164672852
2062;1.6937131881713867
2063;1.5176429748535156
2064;1.6662473678588867
2065;0.6972970962524414
2066;1.3617687225341797
2067;1.590897560119629
2068;1.887831687927246
2069;2.534928321838379
2070;2.456051826477051
2071;2.171759605407715
2072;2.903927803039551
2073;2.040745735168457
2074;1.6928558349609375
2075;2.6311378479003906
2076;2.711024284362793
2077;2.778148651123047
2078;1.8018980026245117
2079;2.1182851791381836
2080;2.0890398025512695
2081;1.7687625885009766
2082;2.8381338119506836
2083;3.0078067779541016
2084;2.697903633117676
2085;4.638559341430664
2086;3.9555702209472656
2087;2.9856977462768555
2088;3.44940185546875
2089;2.95743465423584
2090;2.8818225860595703
2091;3.933004379272461
2092;3.2819032669067383
2093;4.107074737548828
2094;3.3451786041259766
2095;2.9403867721557617
2096;3.629911422729492
2097;3.000925064086914
2098;2.958390235900879
2099;3.7278690338134766
2100;2.738412857055664
